Athlete_Name,Country,Coach,Team,Gold_Medals_Per_Country
Moes Freeke,Netherlands,Caldas Max,Netherlands,10.0
Moes Freeke,Netherlands,Annan Alyson,Netherlands,10.0
Moes Freeke,Netherlands,De Vos Robbert-jan,Netherlands,10.0
Moes Freeke,Netherlands,Halkett Rhett,Netherlands,10.0
Van Dam Thijs Johannes Reinier,Netherlands,Zijp Simon,Netherlands,10.0
Van Dam Thijs Johannes Reinier,Netherlands,Caldas Max,Netherlands,10.0
Van Dam Thijs Johannes Reinier,Netherlands,Annan Alyson,Netherlands,10.0
Van Dam Thijs Johannes Reinier,Netherlands,De Vos Robbert-jan,Netherlands,10.0
Van Dam Thijs Johannes Reinier,Netherlands,Halkett Rhett,Netherlands,10.0
Pheninckx Malou,Netherlands,Zijp Simon,Netherlands,10.0
Pheninckx Malou,Netherlands,Caldas Max,Netherlands,10.0
Pheninckx Malou,Netherlands,Annan Alyson,Netherlands,10.0
Pheninckx Malou,Netherlands,De Vos Robbert-jan,Netherlands,10.0
Pheninckx Malou,Netherlands,Halkett Rhett,Netherlands,10.0
Van Maasakker Caia Jacqueline,Netherlands,Zijp Simon,Netherlands,10.0
Van Maasakker Caia Jacqueline,Netherlands,Caldas Max,Netherlands,10.0
Van Maasakker Caia Jacqueline,Netherlands,Annan Alyson,Netherlands,10.0
Van Maasakker Caia Jacqueline,Netherlands,De Vos Robbert-jan,Netherlands,10.0
Van Maasakker Caia Jacqueline,Netherlands,Halkett Rhett,Netherlands,10.0
Verschoor Maria,Netherlands,Zijp Simon,Netherlands,10.0
Verschoor Maria,Netherlands,Caldas Max,Netherlands,10.0
Verschoor Maria,Netherlands,Annan Alyson,Netherlands,10.0
Verschoor Maria,Netherlands,De Vos Robbert-jan,Netherlands,10.0
Verschoor Maria,Netherlands,Halkett Rhett,Netherlands,10.0
Van Gils Stella Dianne,Netherlands,Zijp Simon,Netherlands,10.0
Van Gils Stella Dianne,Netherlands,Caldas Max,Netherlands,10.0
Van Gils Stella Dianne,Netherlands,Annan Alyson,Netherlands,10.0
Van Gils Stella Dianne,Netherlands,De Vos Robbert-jan,Netherlands,10.0
Van Gils Stella Dianne,Netherlands,Halkett Rhett,Netherlands,10.0
Pruijser Mirco,Netherlands,Zijp Simon,Netherlands,10.0
Pruijser Mirco,Netherlands,Caldas Max,Netherlands,10.0
Pruijser Mirco,Netherlands,Annan Alyson,Netherlands,10.0
Pruijser Mirco,Netherlands,De Vos Robbert-jan,Netherlands,10.0
Pruijser Mirco,Netherlands,Halkett Rhett,Netherlands,10.0
Van Der Weerden Mink Alphons Louis,Netherlands,Zijp Simon,Netherlands,10.0
Van Der Weerden Mink Alphons Louis,Netherlands,Caldas Max,Netherlands,10.0
Van Der Weerden Mink Alphons Louis,Netherlands,Annan Alyson,Netherlands,10.0
Van Der Weerden Mink Alphons Louis,Netherlands,De Vos Robbert-jan,Netherlands,10.0
Van Der Weerden Mink Alphons Louis,Netherlands,Halkett Rhett,Netherlands,10.0
Welten Lidewij Marsia Maria,Netherlands,Zijp Simon,Netherlands,10.0
Welten Lidewij Marsia Maria,Netherlands,Caldas Max,Netherlands,10.0
Welten Lidewij Marsia Maria,Netherlands,Annan Alyson,Netherlands,10.0
Welten Lidewij Marsia Maria,Netherlands,De Vos Robbert-jan,Netherlands,10.0
Welten Lidewij Marsia Maria,Netherlands,Halkett Rhett,Netherlands,10.0
De Brouwer Bregje,Netherlands,Jauma Cayuela Esther,Netherlands,10.0
Housheer Dione,Netherlands,Mayonnade Emmanuel,Netherlands,10.0
Housheer Dione,Netherlands,Klarenbeek Auke,Netherlands,10.0
Abbingh Lois,Netherlands,Mayonnade Emmanuel,Netherlands,10.0
Abbingh Lois,Netherlands,Klarenbeek Auke,Netherlands,10.0
Freriks Merel,Netherlands,Mayonnade Emmanuel,Netherlands,10.0
Freriks Merel,Netherlands,Klarenbeek Auke,Netherlands,10.0
Groot Nycke,Netherlands,Mayonnade Emmanuel,Netherlands,10.0
Groot Nycke,Netherlands,Klarenbeek Auke,Netherlands,10.0
Bont Debbie,Netherlands,Mayonnade Emmanuel,Netherlands,10.0
Bont Debbie,Netherlands,Klarenbeek Auke,Netherlands,10.0
Duijndam Rinka,Netherlands,Mayonnade Emmanuel,Netherlands,10.0
Duijndam Rinka,Netherlands,Klarenbeek Auke,Netherlands,10.0
Dulfer Kelly,Netherlands,Mayonnade Emmanuel,Netherlands,10.0
Dulfer Kelly,Netherlands,Klarenbeek Auke,Netherlands,10.0
Malestein Angela,Netherlands,Mayonnade Emmanuel,Netherlands,10.0
Malestein Angela,Netherlands,Klarenbeek Auke,Netherlands,10.0
Van Wetering Bo,Netherlands,Mayonnade Emmanuel,Netherlands,10.0
Van Wetering Bo,Netherlands,Klarenbeek Auke,Netherlands,10.0
Smits Inger,Netherlands,Mayonnade Emmanuel,Netherlands,10.0
Smits Inger,Netherlands,Klarenbeek Auke,Netherlands,10.0
Snelder Danick,Netherlands,Mayonnade Emmanuel,Netherlands,10.0
Snelder Danick,Netherlands,Klarenbeek Auke,Netherlands,10.0
Smeets Martine,Netherlands,Mayonnade Emmanuel,Netherlands,10.0
Smeets Martine,Netherlands,Klarenbeek Auke,Netherlands,10.0
Van Der Heijden Laura,Netherlands,Mayonnade Emmanuel,Netherlands,10.0
Van Der Heijden Laura,Netherlands,Klarenbeek Auke,Netherlands,10.0
Nusser Larissa,Netherlands,Mayonnade Emmanuel,Netherlands,10.0
Nusser Larissa,Netherlands,Klarenbeek Auke,Netherlands,10.0
Wester Tess,Netherlands,Mayonnade Emmanuel,Netherlands,10.0
Wester Tess,Netherlands,Klarenbeek Auke,Netherlands,10.0
Joustra Kitty,Netherlands,Havenga Arno,Netherlands,10.0
Koenders Joanne,Netherlands,Havenga Arno,Netherlands,10.0
Keuning Maartje,Netherlands,Havenga Arno,Netherlands,10.0
Koolhaas Ilse,Netherlands,Havenga Arno,Netherlands,10.0
Genee Dagmar,Netherlands,Havenga Arno,Netherlands,10.0
Wolves Iris,Netherlands,Havenga Arno,Netherlands,10.0
Megens Maud,Netherlands,Havenga Arno,Netherlands,10.0
Van De Kraats Simone,Netherlands,Havenga Arno,Netherlands,10.0
Willemsz Debby,Netherlands,Havenga Arno,Netherlands,10.0
Sleeking Brigitte,Netherlands,Havenga Arno,Netherlands,10.0
Sevenich Vivian,Netherlands,Havenga Arno,Netherlands,10.0
Van Der Sloot Sabrina,Netherlands,Havenga Arno,Netherlands,10.0
Stomphorst Nomi,Netherlands,Havenga Arno,Netherlands,10.0
Folkertsma Sisca,Netherlands,Wiegman Sarina,Netherlands,10.0
Janssen Dominique,Netherlands,Wiegman Sarina,Netherlands,10.0
Jansen Renate,Netherlands,Wiegman Sarina,Netherlands,10.0
Kaagman Inessa,Netherlands,Wiegman Sarina,Netherlands,10.0
Dekker Anouk,Netherlands,Wiegman Sarina,Netherlands,10.0
Kop Lize,Netherlands,Wiegman Sarina,Netherlands,10.0
Groenen Jackie,Netherlands,Wiegman Sarina,Netherlands,10.0
Geurts Loes,Netherlands,Wiegman Sarina,Netherlands,10.0
Roord Jill,Netherlands,Wiegman Sarina,Netherlands,10.0
Pelova Victoria,Netherlands,Wiegman Sarina,Netherlands,10.0
Van Dongen Merel,Netherlands,Wiegman Sarina,Netherlands,10.0
Smits Joelle,Netherlands,Wiegman Sarina,Netherlands,10.0
Miedema Vivianne,Netherlands,Wiegman Sarina,Netherlands,10.0
Van Veenendaal Sari,Netherlands,Wiegman Sarina,Netherlands,10.0
Van De Sanden Shanice,Netherlands,Wiegman Sarina,Netherlands,10.0
Wilms Lynn,Netherlands,Wiegman Sarina,Netherlands,10.0
Van Es Kika,Netherlands,Wiegman Sarina,Netherlands,10.0
Martens Lieke,Netherlands,Wiegman Sarina,Netherlands,10.0
Van De Donk Danielle,Netherlands,Wiegman Sarina,Netherlands,10.0
Nouwen Aniek,Netherlands,Wiegman Sarina,Netherlands,10.0
N'dri Franck,Côte d'Ivoire,,,0.0
Gbagbi Ruth,Côte d'Ivoire,,,0.0
Gbane Seydou,Côte d'Ivoire,,,0.0
Cisse Cheick Sallah,Côte d'Ivoire,,,0.0
Traore Aminata Charlene,Côte d'Ivoire,,,0.0
Cisse Arthur,Côte d'Ivoire,,,0.0
Ahoure Murielle,Côte d'Ivoire,,,0.0
Ta Lou Marie-josee,Côte d'Ivoire,,,0.0
Te Flan Talita,Côte d'Ivoire,,,0.0
Mahamat Bachir,Chad,,,
Hourtou Marlyse,Chad,,,
Memneloum Demos,Chad,,,
Alonso Alejandra,Paraguay,,,
Hockin Benjamin,Paraguay,,,
Alonso Luana,Paraguay,,,
Cepede Royg Veronica,Paraguay,,,
Ayala Derlys,Paraguay,,,
Pirelli Cubas Ana Camila,Paraguay,,,
Espinola Salinas Agua Marina,Paraguay,,,
Zanotti Fabrizio,Paraguay,,,
Al-yamani Mokhtar,Yemen,,,
Al-raimi Yasameen,Yemen,,,
Al Yaari Ahmed,Yemen,,,
Chou Tien-chen,Chinese Taipei,,,2.0
Tai Tzu-ying,Chinese Taipei,,,2.0
Lee Yang,Chinese Taipei,,,2.0
Wang Chi-lin,Chinese Taipei,,,2.0
Wang Tzu-wei,Chinese Taipei,,,2.0
Hadipour Seighalani Armin,Islamic Republic of Iran,,,3.0
Kiyani Chandeh Nahid,Islamic Republic of Iran,,,3.0
Hosseini Mirhashem,Islamic Republic of Iran,,,3.0
Hsu Wei-ling,Chinese Taipei,,,2.0
Lee Min,Chinese Taipei,,,2.0
Pan Cheng Tsung,Chinese Taipei,,,2.0
Farzaneh Fasihi,Islamic Republic of Iran,,,3.0
Hadadi Ehsan,Islamic Republic of Iran,,,3.0
Taftian Hassan,Islamic Republic of Iran,,,3.0
Pirjahan Mahdi,Islamic Republic of Iran,,,3.0
Chen Chien An,Chinese Taipei,,Chinese Taipei,2.0
Chen Chien An,Chinese Taipei,,LIN Yun Ju / CHENG I Ching,2.0
Chen Szu Yu,Chinese Taipei,,Chinese Taipei,2.0
Chen Szu Yu,Chinese Taipei,,LIN Yun Ju / CHENG I Ching,2.0
Cheng Hsien Tzu,Chinese Taipei,,Chinese Taipei,2.0
Cheng Hsien Tzu,Chinese Taipei,,LIN Yun Ju / CHENG I Ching,2.0
Cheng I Ching,Chinese Taipei,,Chinese Taipei,2.0
Cheng I Ching,Chinese Taipei,,LIN Yun Ju / CHENG I Ching,2.0
Chuang Chih Yuan,Chinese Taipei,,Chinese Taipei,2.0
Chuang Chih Yuan,Chinese Taipei,,LIN Yun Ju / CHENG I Ching,2.0
Lin Yun Ju,Chinese Taipei,,Chinese Taipei,2.0
Lin Yun Ju,Chinese Taipei,,LIN Yun Ju / CHENG I Ching,2.0
Huang Mei-chien,Chinese Taipei,,,2.0
Wang Hsing-hao,Chinese Taipei,,,2.0
Wang Kuan-hung,Chinese Taipei,,,2.0
Huang Hsiao-wen,Chinese Taipei,,,2.0
Chen Nien-chin,Chinese Taipei,,,2.0
Wu Shih-yi,Chinese Taipei,,,2.0
Lin Yu-ting,Chinese Taipei,,,2.0
Ghiasi Cheka Morteza,Islamic Republic of Iran,,,3.0
Atrinagharchi Reza,Islamic Republic of Iran,,,3.0
Geraei Mohammadali,Islamic Republic of Iran,,,3.0
Hosseinkhani Mostafa,Islamic Republic of Iran,,,3.0
Geraei Mohammadreza,Islamic Republic of Iran,,,3.0
Mohammadian Mohammadhossein,Islamic Republic of Iran,,,3.0
Nejati Ali Reza,Islamic Republic of Iran,,,3.0
Saravi Mohammadhadi,Islamic Republic of Iran,,,3.0
Zare Amir Hossein,Islamic Republic of Iran,,,3.0
Yazdanicharati Hassan,Islamic Republic of Iran,,,3.0
Mirzazadeh Amin,Islamic Republic of Iran,,,3.0
Malaei Nazanin,Islamic Republic of Iran,,,3.0
Chang Chu-han,Chinese Taipei,,,2.0
Hung Yuan-hsi,Chinese Taipei,,Chinese Taipei,2.0
Tang Chia-hung,Chinese Taipei,,Chinese Taipei,2.0
Ting Hua-tien,Chinese Taipei,,Chinese Taipei,2.0
Lee Chih Kai,Chinese Taipei,,Chinese Taipei,2.0
Aghaeihajiagha Soraya,Islamic Republic of Iran,,,3.0
Chen Jasmine Shao-man,Chinese Taipei,,,2.0
Chen Po-jen,Chinese Taipei,,,2.0
Hsieh Yun-ting,Chinese Taipei,,,2.0
Chiang Nien-hsin,Chinese Taipei,,,2.0
Kao Chan-hung,Chinese Taipei,,,2.0
Chen Wen-huei,Chinese Taipei,,,2.0
Fang Wan-ling,Chinese Taipei,,,2.0
Kuo Hsing-chun,Chinese Taipei,,,2.0
Huang Yi-ting,Chinese Taipei,,,2.0
Hsieh Yu-chieh,Chinese Taipei,,,2.0
Chan Hao-ching,Chinese Taipei,,,2.0
Hsu Chieh-yu,Chinese Taipei,,,2.0
Chan Latisha,Chinese Taipei,,,2.0
Lu Yen-hsun,Chinese Taipei,,,2.0
Aghamirzaeijenaghrad Ali,Islamic Republic of Iran,,,3.0
Lien Chen-ling,Chinese Taipei,,,2.0
Lin Chen-hao,Chinese Taipei,,,2.0
Yang Yung Wei,Chinese Taipei,,,2.0
Hsieh Hsi-en,Chinese Taipei,,,2.0
Chen Chieh,Chinese Taipei,,,2.0
Chen Kuei-ru,Chinese Taipei,,,2.0
Cheng Chao-tsun,Chinese Taipei,,,2.0
Huang Shih-feng,Chinese Taipei,,,2.0
Yang Chun-han,Chinese Taipei,,,2.0
Huang Yu-jen,Chinese Taipei,,,2.0
Lo Chia-ling,Chinese Taipei,,,2.0
Liu Wei-ting,Chinese Taipei,,,2.0
Su Po-ya,Chinese Taipei,,,2.0
Mousavi Seyedshahin,Islamic Republic of Iran,,,3.0
Shahbakhsh Daniyal,Islamic Republic of Iran,,,3.0
Balsini Matin,Islamic Republic of Iran,,,3.0
Wen Tzuyun,Chinese Taipei,,,2.0
Wang Yi-ta,Chinese Taipei,,,2.0
Feng Chun Kai,Chinese Taipei,,,2.0
Lin Ying-shin,Chinese Taipei,,,2.0
Lu Shao-chuan,Chinese Taipei,,,2.0
Yang Kun-pi,Chinese Taipei,,,2.0
Wu Chia-ying,Chinese Taipei,,,2.0
Tien Chia Chen,Chinese Taipei,,,2.0
Vaziri Teymoorlooei Milad,Islamic Republic of Iran,,,3.0
Safarzadeh Saeid,Islamic Republic of Iran,,,3.0
Alamian Nima,Islamic Republic of Iran,,,3.0
Hashemi Ali,Islamic Republic of Iran,,,3.0
Davoudi Ali,Islamic Republic of Iran,,,3.0
Ganjzadeh Sajad,Islamic Republic of Iran,,,3.0
Abbasali Hamideh,Islamic Republic of Iran,,,3.0
Bahmanyar Sara,Islamic Republic of Iran,,,3.0
Fotouhi Mohammad,Islamic Republic of Iran,,Islamic Rep. of Iran,3.0
Abedini Mojtaba,Islamic Republic of Iran,,Islamic Rep. of Iran,3.0
Karamzadeh Fatemeh,Islamic Republic of Iran,,,3.0
Khedmati Najmeh,Islamic Republic of Iran,,,3.0
Foroughi Javad,Islamic Republic of Iran,,,3.0
Rostamiyan Haniyeh,Islamic Republic of Iran,,,3.0
Pakdaman Ali,Islamic Republic of Iran,,Islamic Rep. of Iran,3.0
Sedaghat Mahyar,Islamic Republic of Iran,,,3.0
Rahbari Mohammad,Islamic Republic of Iran,,Islamic Rep. of Iran,3.0
Sadeghian Armina,Islamic Republic of Iran,,,3.0
Deng Yu-cheng,Chinese Taipei,,Chinese Taipei,2.0
Lei Chien-ying,Chinese Taipei,,Chinese Taipei,2.0
Wei Chun-heng,Chinese Taipei,,Chinese Taipei,2.0
Lin Chia-en,Chinese Taipei,,Chinese Taipei,2.0
Tan Ya-ting,Chinese Taipei,,Chinese Taipei,2.0
Tang Chih-chun,Chinese Taipei,,Chinese Taipei,2.0
Diatta Adama,Senegal,,,
Costa Chiara,Senegal,,,
Aimable Steven,Senegal,,,
Boutbien Jeanne,Senegal,,,
Diaw Ibrahima,Senegal,,,
Bourhis Jean Pierre,Senegal,,,
Mendy Louis Francois,Senegal,,,
Diongue Ndeye Binta,Senegal,,,
Ndiaye Mbagnick,Senegal,,,
Amb Kim,Sweden,,,3.0
Blomberg Emil,Sweden,,,3.0
Duplantis Armand,Sweden,,,3.0
Johansson Vidar,Sweden,,,3.0
Kinsey Erika,Sweden,,,3.0
Karlstrom Perseus,Sweden,,,3.0
Bengtsson Angelica,Sweden,,,3.0
Berglund Kalle,Sweden,,,3.0
Bahta Meraf,Sweden,,,3.0
Pettersson Simon,Sweden,,,3.0
Meijer Michaela,Sweden,,,3.0
Roos Fanny,Sweden,,,3.0
Petersson Wictor,Sweden,,,3.0
Nilsson Maja,Sweden,,,3.0
Sagnia Khaddi,Sweden,,,3.0
Kramer Andreas,Sweden,,,3.0
Sundstrom Simon,Sweden,,,3.0
Stahl Daniel,Sweden,,,3.0
Wikstrom Carolina,Sweden,,,3.0
Lahti Sarah,Sweden,,,3.0
Alexiusson Agnes,Sweden,,,3.0
Chartoi Adam,Sweden,,,3.0
Strenius Patricia Caroline,Sweden,,,3.0
Nilsson Stefan,Sweden,,,3.0
Holmer Erik,Sweden,,,3.0
Claesson Lovisa,Sweden,,,3.0
Menning Petter,Sweden,,,3.0
Stensils Linnea,Sweden,,,3.0
Kaellberg Christina,Sweden,,Sweden,3.0
Karlsson Kristian,Sweden,,Sweden,3.0
Kaellberg Anton,Sweden,,Sweden,3.0
Bergstroem Linda,Sweden,,Sweden,3.0
Bjerendal Christine,Sweden,,,3.0
Hanson Robin,Sweden,,Sweden,3.0
Junevik Sara,Sweden,,Sweden,3.0
Hansson Louise,Sweden,,Sweden,3.0
Fast Emelie,Sweden,,Sweden,3.0
Johansson Victor,Sweden,,Sweden,3.0
Coleman Michelle,Sweden,,Sweden,3.0
Hansson Sophie,Sweden,,Sweden,3.0
Sjoestroem Sarah,Sweden,,Sweden,3.0
Persson Erik,Sweden,,Sweden,3.0
Seeliger Bjoern,Sweden,,Sweden,3.0
Gullstrand Emma,Sweden,,,3.0
Kittel Patrik,Sweden,,,3.0
Bengtsson Rolf-goran,Sweden,,,3.0
Baryard-johnsson Malin,Sweden,,,3.0
Algotsson Ostholt Sara,Sweden,,,3.0
Nilshagen Therese,Sweden,,,3.0
Romeike Louise,Sweden,,,3.0
Ramel Antonia,Sweden,,,3.0
Svennerstal Ludwig,Sweden,,,3.0
Von Eckermann Henrik,Sweden,,,3.0
Ramel Juliette,Sweden,,,3.0
Viklund Therese,Sweden,,,3.0
Adlerteg Jonna,Sweden,,,3.0
Rumbutis David,Sweden,,,3.0
Peterson Rebecca,Sweden,,,3.0
Rissveds Jenny,Sweden,,,3.0
Burestedt Felix,Sweden,,,3.0
Rozenberg Oskar,Sweden,,,3.0
Noren Alex,Sweden,,,3.0
Norlander Henrik,Sweden,,,3.0
Sagstrom Madelene,Sweden,,,3.0
Nordqvist Anna,Sweden,,,3.0
Karlsson Lovisa,Sweden,,,3.0
Bergstrom Fredrik,Sweden,,,3.0
Jonsson Cecilia,Sweden,,,3.0
Jarudd Emil,Sweden,,,3.0
Bergstrom Olivia,Sweden,,,3.0
Dahlberg Anton,Sweden,,,3.0
Olsson Josefin,Sweden,,,3.0
Salminen Max,Sweden,,,3.0
Stalheim Jesper,Sweden,,,3.0
Bernholm Anna,Sweden,,,3.0
Nyman Marcus,Sweden,,,3.0
Macias Tommy,Sweden,,,3.0
Pacek Robin,Sweden,,,3.0
Johansson Henna Katarina,Sweden,,,3.0
Bjurberg Kessidis Alex Michel,Sweden,,,3.0
Mattsson Sofia Magdalena,Sweden,,,3.0
Biribo Kinaua,Kiribati,,,
Katoatau Ruben,Kiribati,,,
Mwea Lataisi,Kiribati,,,
Choi Solgyu,Republic of Korea,,,6.0
Chae Yujung,Republic of Korea,,,6.0
Heo Kwanghee,Republic of Korea,,,6.0
Kong Heeyong,Republic of Korea,,,6.0
An Seyoung,Republic of Korea,,,6.0
Kim Soyeong,Republic of Korea,,,6.0
Kim Gaeun,Republic of Korea,,,6.0
Shin Seungchan,Republic of Korea,,,6.0
Lee Sohee,Republic of Korea,,,6.0
Seo Seungjae,Republic of Korea,,,6.0
Han Mijin,Republic of Korea,,,6.0
An Changrim,Republic of Korea,,,6.0
Kim Won Jin,Republic of Korea,,,6.0
Cho Guham,Republic of Korea,,,6.0
Gwak Donghan,Republic of Korea,,,6.0
Kim Minjong,Republic of Korea,,,6.0
An Baul,Republic of Korea,,,6.0
Kim Jisu,Republic of Korea,,,6.0
Han Heeju,Republic of Korea,,,6.0
Kim Seongyeon,Republic of Korea,,,6.0
Kang Yujeong,Republic of Korea,,,6.0
Lee Sungho,Republic of Korea,,,6.0
Park Da-sol,Republic of Korea,,,6.0
Yoon Hyunji,Republic of Korea,,,6.0
Jang Jun,Republic of Korea,,,6.0
In Kyo Don,Republic of Korea,,,6.0
Sim Jaeyoung,Republic of Korea,,,6.0
Lee Ahreum,Republic of Korea,,,6.0
Lee Daehoon,Republic of Korea,,,6.0
Lee Dabin,Republic of Korea,,,6.0
Jeong Hyejeong,Republic of Korea,,,6.0
Choi Injeong,Republic of Korea,,Republic of Korea,6.0
Choi Sooyeon,Republic of Korea,,Republic of Korea,6.0
Jeon Hee Sook,Republic of Korea,,Republic of Korea,6.0
Kim Jiyeon,Republic of Korea,,Republic of Korea,6.0
Kim Junho,Republic of Korea,,Republic of Korea,6.0
Kim Junghwan,Republic of Korea,,Republic of Korea,6.0
Gu Bongil,Republic of Korea,,Republic of Korea,6.0
Kang Young Mi,Republic of Korea,,Republic of Korea,6.0
Seo Jiyeon,Republic of Korea,,Republic of Korea,6.0
Yoon Jisu,Republic of Korea,,Republic of Korea,6.0
Park Sangyoung,Republic of Korea,,Republic of Korea,6.0
Song Sera,Republic of Korea,,Republic of Korea,6.0
Song Jaeho,Republic of Korea,,Republic of Korea,6.0
Kweon Youngjun,Republic of Korea,,Republic of Korea,6.0
Ma Segeon,Republic of Korea,,Republic of Korea,6.0
Oh Sanguk,Republic of Korea,,Republic of Korea,6.0
Lee Kwanghyun,Republic of Korea,,Republic of Korea,6.0
Lee Hyein,Republic of Korea,,Republic of Korea,6.0
Kim Seoyeong,Republic of Korea,,Republic of Korea,6.0
Cho Sungjae,Republic of Korea,,Republic of Korea,6.0
An Sehyeon,Republic of Korea,,Republic of Korea,6.0
Han Dakyung,Republic of Korea,,Republic of Korea,6.0
Hwang Sunwoo,Republic of Korea,,Republic of Korea,6.0
Lee Hojoon,Republic of Korea,,Republic of Korea,6.0
Lee Eunji,Republic of Korea,,Republic of Korea,6.0
Moon Seungwoo,Republic of Korea,,Republic of Korea,6.0
Cho Gwanghee,Republic of Korea,,,6.0
Na Ahreum,Republic of Korea,,,6.0
Kim Mose,Republic of Korea,,,6.0
Choo Gaeun,Republic of Korea,,,6.0
Han Daeyoon,Republic of Korea,,,6.0
Bae Sanghee,Republic of Korea,,,6.0
Jin Jongoh,Republic of Korea,,,6.0
Kim Bomi,Republic of Korea,,,6.0
Kim Sangdo,Republic of Korea,,,6.0
Cho Eunyoung,Republic of Korea,,,6.0
Kim Minjung,Republic of Korea,,,6.0
Lee Jongjun,Republic of Korea,,,6.0
Song Jong-ho,Republic of Korea,,,6.0
Nam Taeyun,Republic of Korea,,,6.0
Kwak Junghye,Republic of Korea,,,6.0
Kwon Eunji,Republic of Korea,,,6.0
Park Heemoon,Republic of Korea,,,6.0
Cho Wonwoo,Republic of Korea,,,6.0
Cho Sungmin,Republic of Korea,,,6.0
Ha Jeemin,Republic of Korea,,,6.0
Park Gunwoo,Republic of Korea,,,6.0
Kim Sei Young,Republic of Korea,,,6.0
Kim Hyojoo,Republic of Korea,,,6.0
Kim Si Woo,Republic of Korea,,,6.0
Im Sungjae,Republic of Korea,,,6.0
Park Inbee,Republic of Korea,,,6.0
Im Aeji,Republic of Korea,,,6.0
Oh Yeonji,Republic of Korea,,,6.0
Kwon Soonwoo,Republic of Korea,,,6.0
Kim Dong Seon,Republic of Korea,,,6.0
Han Myeongmok,Republic of Korea,,,6.0
Kim Suhyeon,Republic of Korea,,,6.0
Jin Yunseong,Republic of Korea,,,6.0
Ham Eunji,Republic of Korea,,,6.0
Kang Yeounhee,Republic of Korea,,,6.0
Yu Dongju,Republic of Korea,,,6.0
Lee Seon Mi,Republic of Korea,,,6.0
Kim Sunwoo,Republic of Korea,,,6.0
Jung Jinhwa,Republic of Korea,,,6.0
Kim Sehee,Republic of Korea,,,6.0
Ryu Sunghyun,Republic of Korea,,Korea,6.0
Lee Junho,Republic of Korea,,Korea,6.0
Shin Jeahwan,Republic of Korea,,Korea,6.0
Yang Hakseon,Republic of Korea,,Korea,6.0
Lee Yunseo,Republic of Korea,,Korea,6.0
Yeo Seojeong,Republic of Korea,,Korea,6.0
An Seulki,Republic of Korea,,,6.0
Choe Byeongkwang,Republic of Korea,,,6.0
Jin Minsub,Republic of Korea,,,6.0
Choi Kyungsun,Republic of Korea,,,6.0
Shim Jungsub,Republic of Korea,,,6.0
Oh Joohan,Republic of Korea,,,6.0
Chon Jongwon,Republic of Korea,,,6.0
Seo Chaehyun,Republic of Korea,,,6.0
Kim Suji,Republic of Korea,,,6.0
Kim Yeongtaek,Republic of Korea,,,6.0
Kim Yeongnam,Republic of Korea,,,6.0
Woo Haram,Republic of Korea,,,6.0
Kwon Halim,Republic of Korea,,,6.0
Kim Minseok,Republic of Korea,,,6.0
Ryu Hansu,Republic of Korea,,,6.0
Lee Hyejin,Republic of Korea,,,6.0
An San,Republic of Korea,,Republic of Korea,6.0
Kim Woojin,Republic of Korea,,Republic of Korea,6.0
Kim Je Deok,Republic of Korea,,Republic of Korea,6.0
Jang Minhee,Republic of Korea,,Republic of Korea,6.0
Kang Chaeyoung,Republic of Korea,,Republic of Korea,6.0
Oh Jinhyek,Republic of Korea,,Republic of Korea,6.0
Park Heejun,Republic of Korea,,,6.0
Choi Hyojoo,Republic of Korea,,Republic of Korea,6.0
Choi Hyojoo,Republic of Korea,,LEE Sangsu / JEON Jihee,6.0
Jang Woojin,Republic of Korea,,Republic of Korea,6.0
Jang Woojin,Republic of Korea,,LEE Sangsu / JEON Jihee,6.0
Jeoung Youngsik,Republic of Korea,,Republic of Korea,6.0
Jeoung Youngsik,Republic of Korea,,LEE Sangsu / JEON Jihee,6.0
Jeon Jihee,Republic of Korea,,Republic of Korea,6.0
Jeon Jihee,Republic of Korea,,LEE Sangsu / JEON Jihee,6.0
Shin Yubin,Republic of Korea,,Republic of Korea,6.0
Shin Yubin,Republic of Korea,,LEE Sangsu / JEON Jihee,6.0
Lee Sangsu,Republic of Korea,,Republic of Korea,6.0
Lee Sangsu,Republic of Korea,,LEE Sangsu / JEON Jihee,6.0
Archibald Emanuel,Guyana,,,
Abrams Jasmine,Guyana,,,
Abrams Aliyah,Guyana,,,
Allicock Keevin,Guyana,,,
Fowler Andrew,Guyana,,,
Persaud Aleka,Guyana,,,
Edghill Chelsea,Guyana,,,
Saso Yuka,Philippines,,,1.0
Pagdanganan Bianca Isabel,Philippines,,,1.0
Pagunsan Juvic,Philippines,,,1.0
Debesay Mosana,Eritrea,,,
Ghebreigzabhier Amanuel,Eritrea,,,
Kudus Merhawi,Eritrea,,,
Efrem Ghirmai,Eritrea,,,
Watanabe Kiyomi,Philippines,,,1.0
Marcial Eumir,Philippines,,,1.0
Petecio Nesthy,Philippines,,,1.0
Magno Irish,Philippines,,,1.0
Paalam Carlo,Philippines,,,1.0
Didal Margielyn,Philippines,,,1.0
Barbosa Kurt Bryan,Philippines,,,1.0
Valdez Jayson,Philippines,,,1.0
Knott Kristina Marie,Philippines,,,1.0
Obiena Ernest John,Philippines,,,1.0
Daniel Rahel,Eritrea,,,
Kifle Aron,Eritrea,,,
Ghebregergis Yohanes,Eritrea,,,
Haileselassie Yemane,Eritrea,,,
Kifle Goitom,Eritrea,,,
